"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","diffexpressed"
"SIDT2",686.340818585597,0.222607094418449,0.348704105416562,0.638383921957336,0.523223794429765,0.688731034265284,"NO"
"LOC100652768",14.2494448112275,-1.54596181875778,1.04138752285114,-1.48452116511364,0.137670712448124,0.311204707004048,"NO"
"TAGLN",22934.4578071039,0.853359017501763,0.327798893656097,2.6033004809255,0.0092330991496884,0.0673150400201406,"NO"
"PCSK7",925.356944479045,0.599934765893093,0.283987487549477,2.11253943288107,0.0346402074396778,0.139223010560603,"NO"
"RNF214",974.523894431349,0.0220526302492439,0.169625235352868,0.130007956677957,0.896560131602537,0.93939199981579,"NO"
"BACE1",272.490915647673,0.0121364258032563,0.386048788664851,0.0314375440607653,0.974920600107693,0.98583316329099,"NO"
"BACE1-AS",32.8337529998651,-0.566650226092338,0.564578096302374,-1.00367022703065,0.315537592350813,0.507353961130236,"NO"
"CEP164",1034.32868445626,0.0165584914762806,0.225972023404425,0.0732767323441881,0.941585906814126,0.966660638406466,"NO"
"PRR13P3",1.78290473613154,-3.37712482846471,3.01844189953861,-1.1188304896579,0.263212461653195,NA,"NO"
"DSCAML1",1.82837809463267,3.37962760527758,3.72199554064444,0.908014952831573,0.363870321593459,NA,"NO"
"LOC105369515",3.19957904127651,-1.23606852071058,2.16034120212366,-0.57216356355908,0.56721116969522,NA,"NO"
"LOC107984394",0,NA,NA,NA,NA,NA,"NO"
"FXYD2",1.19477484902123,-6.40742288681408,3.63927661508503,-1.76063090677277,0.0783008939896546,NA,"NO"
"FXYD6-FXYD2",0,NA,NA,NA,NA,NA,"NO"
"FXYD6",11.2483229107163,-2.34289422333344,1.10840760399868,-2.11374788018526,0.034536806670953,0.138976026761237,"DOWN"
"TMPRSS13",33.3590580276111,0.862348805518154,0.978665603770522,0.881147556627889,0.378237959985329,0.564900365941482,"NO"
"IL10RA",1.8047996830794,1.13407097614185,3.68862317110371,0.30745102536525,0.758500094959418,NA,"NO"
"SMIM35",14.990369046048,-2.21138029682174,1.10163794629449,-2.00735668579683,0.0447116973447032,0.161453588056284,"DOWN"
"RN7SL828P",0,NA,NA,NA,NA,NA,"NO"
"TMPRSS4",1071.09891689603,-0.217604143123241,0.222941634461074,-0.976058795160734,0.329035329004313,0.519913502165378,"NO"
"LOC105369517",4.98587450574393,-4.79568850617825,1.98855375371087,-2.41164640243139,0.0158806746766891,NA,"DOWN"
"SCN4B",17.0902398513087,-0.712910264630439,0.815893926436748,-0.873778124251924,0.382239095876642,0.568247894810441,"NO"
"SCN2B",21.114717265353,-2.17067898548288,0.701281475303152,-3.09530347218217,0.00196611619165628,0.0284865000413509,"DOWN"
"JAML",358.601632888483,-1.01928020730264,0.410879604548571,-2.48072719117444,0.0131114678822132,0.0815209946941212,"DOWN"
"HSPE1P18",0.310334996893286,2.21321841599995,7.42541633673009,0.298059841446491,0.7656574911293,NA,"NO"
"MPZL3",1392.19276261907,0.31342124345626,0.17913233658136,1.74966312301691,0.0801764605503864,0.223806904869085,"NO"
"MPZL2",1979.1016241098,0.427470569506662,0.209806556261106,2.03745096018197,0.0416048715207113,0.154956892420005,"NO"
"CD3E",2.58680110618887,-3.76048973031318,2.8924975208183,-1.30008399428094,0.193572182779583,NA,"NO"
"CD3D",0.327289359318067,4.08546432014401,7.40134785183056,0.551989232492777,0.58095573045897,NA,"NO"
"CD3G",5.73123557934864,-2.97149643924325,2.12271104305913,-1.39985913248037,0.161555506100683,NA,"NO"
"UBE4A",4680.89716016742,0.793978806543202,0.358671385854522,2.21366643076803,0.0268517338095216,0.121252235652219,"NO"
"LOC100131626",1.83108476525274,1.12682756629496,2.72441158911035,0.413604012990901,0.679164133825842,NA,"NO"
"ATP5MG",11302.9407301848,-0.878905366208653,0.381567937697704,-2.30340466107234,0.0212560857466775,0.105878292300843,"NO"
"KMT2A",4154.74766652812,-0.134423937396853,0.36678619691621,-0.366491265284887,0.713998529220211,0.825438427633695,"NO"
"LOC101929089",6.52627793701636,0.846159723441007,1.023899774283,0.826408741064077,0.40857226659938,NA,"NO"
"TTC36",4.30380402139537,0.550625092761433,1.41502992141184,0.389126112762371,0.697182857585124,NA,"NO"
"TMEM25",803.955610349322,0.274544903641458,0.169363729493586,1.62103718701976,0.105009663649088,0.264815113388769,"NO"
"IFT46",479.80773845745,0.709584735458943,0.228078284044536,3.11114553685604,0.00186363065024067,0.0277025684414325,"NO"
"RPL5P30",2.0716155372809,-6.76381160384766,3.21974484256182,-2.10072907468841,0.0356647555500922,NA,"DOWN"
"ARCN1",10984.488891216,0.558200573091856,0.236563719432355,2.35962037810059,0.0182936445789231,0.0980376566999702,"NO"
"PHLDB1",815.56679048663,0.482944608482969,0.269547944745481,1.79168351270119,0.0731836770346325,0.212575821311889,"NO"
"MIR6716",0,NA,NA,NA,NA,NA,"NO"
"TREH",29.9071106728902,-3.63379223298981,0.809988775589252,-4.48622541756371,7.24960411868123e-06,0.000561363478108291,"DOWN"
"TREHP1",0.171241401578961,2.79850710216761,7.40219732365339,0.37806437464523,0.705382772523532,NA,"NO"
"LOC105369519",0.192672898982204,-1.5208381597482,7.42559827881262,-0.204810185340566,0.837720428950313,NA,"NO"
"DDX6",8820.32147926895,0.448760381599655,0.178857025468126,2.50904531384834,0.0121057953845277,0.0782119796055805,"NO"
"SETP16",0,NA,NA,NA,NA,NA,"NO"
"CXCR5",2.05274769556888,-5.10593631079213,2.66730744869988,-1.91426613129315,0.0555861596539858,NA,"NO"
"BCL9L",7915.74805052406,0.558259473657159,0.357478555976584,1.56165863468948,0.11836842844692,0.284215815227444,"NO"
"MIR4492",18.9843107296298,0.159161097392368,0.863657378048701,0.184287312813755,0.853788066380036,0.914979627414899,"NO"
"UPK2",3.65369073696307,0.232832697142394,1.88455057735654,0.123548128630747,0.901673065051099,NA,"NO"
"FOXR1",0.383283551654143,0.344118119290422,7.44926994772192,0.0461948783847815,0.963154924575643,NA,"NO"
"CCDC84-DT",0,NA,NA,NA,NA,NA,"NO"
"CCDC84",6.82207452056526,2.00384666882016,1.27633148841611,1.57000488274944,0.116413975333945,NA,"NO"
"RPL23AP64",0,NA,NA,NA,NA,NA,"NO"
"RPS25",0.664611215799354,-1.47360481041042,6.90529054666653,-0.213402289223266,0.831013195087769,NA,"NO"
"TRAPPC4",0,NA,NA,NA,NA,NA,"NO"
"SLC37A4",310.996791241673,0.174071553167291,0.438327087264842,0.39712707296621,0.691273756653437,0.808465886162381,"NO"
"HYOU1",180.247304822778,0.788035607788204,0.401075866266454,1.96480435266248,0.0494368862372094,0.172642342941125,"NO"
"VPS11",1.60319789783866,4.01023308030537,2.71662593912188,1.47618154658482,0.139895162032007,NA,"NO"
"HMBS",2353.29464455581,0.0684296814835571,0.24826450273034,0.275632161388308,0.782830604973088,0.87161764299586,"NO"
"H2AX",6652.58361274608,0.00256960131427946,0.171267084749936,0.0150034743572082,0.98802940855882,0.993659951871792,"NO"
"DPAGT1",1848.61023210388,0.500752783560818,0.213619142445703,2.34413816022175,0.0190711054103824,0.100348808153297,"NO"
"LOC107984397",48.4152382580373,-0.801613349244778,0.518379546949402,-1.54638305844081,0.122012083225481,0.289131162215863,"NO"
"C2CD2L",379.243280566535,-0.221716904892594,0.216407063647471,-1.02453635826681,0.305582006876392,0.496687866157287,"NO"
"HINFP",847.090177001392,0.0669964519774425,0.196116164338132,0.341616165110853,0.732639770342334,0.837385679388671,"NO"
"ABCG4",1.56018315327618,2.79460348000789,4.21742002888481,0.662633425380409,0.50756535728464,NA,"NO"
"NLRX1",120.473409132047,-0.0578810415920453,0.399612866831547,-0.144842787598339,0.884834998799337,0.932579220609551,"NO"
"PDZD3",77.1898344236674,-1.08383441331622,0.397276077520665,-2.72816430347442,0.00636878770669305,0.0552538377613478,"DOWN"
"CCDC153",100.888315152791,-1.88792508098909,0.568412885681783,-3.32139740063178,0.000895679063290012,0.0174951366068887,"DOWN"
"SNORD150",1.41537804858637,-2.96065985637752,3.09494232837805,-0.956612286190515,0.338762985193072,NA,"NO"
"CBL",1693.46483554422,1.1484922217234,0.537589180251629,2.13637525440118,0.0326488393877848,0.135496700953899,"UP"
"MCAM",325.04641499749,0.741601914325093,0.251210201528612,2.95211703112553,0.00315603290055754,0.0370163147849782,"NO"
"MIR6756",0,NA,NA,NA,NA,NA,"NO"
"RNF26",3795.0043783863,0.211986949391779,0.130409177410761,1.62555238519806,0.104044911321367,0.263447540261941,"NO"
"C1QTNF5",0,NA,NA,NA,NA,NA,"NO"
"MFRP",0,NA,NA,NA,NA,NA,"NO"
"USP2",241.110704983911,0.678990101468206,0.313257821930116,2.16751204258733,0.0301958324503503,0.12926353846587,"NO"
"USP2-AS1",45.1724104020555,0.343965310214675,0.604429499308566,0.569074326465125,0.569305700469612,0.723526429076143,"NO"
"LOC100130353",3.77647955398971,1.66413951376682,2.68902898916683,0.618862615639721,0.536006868240657,NA,"NO"
"THY1",4.41684953507611,-2.2387666858279,2.59634482039935,-0.862276331032005,0.388535474269723,NA,"NO"
"LOC107984398",1.44989220359864,1.12469672561105,2.9545027289672,0.380672088938704,0.703446582057632,NA,"NO"
"KRT8P7",0.224681580278097,-1.75433096550256,7.4159309833522,-0.236562471986431,0.812996236875665,NA,"NO"
"LOC105369520",0.187453092112687,-2.40327577775993,7.39415247666381,-0.325023832730627,0.745163034207453,NA,"NO"
"NECTIN1",1819.21796802505,0.102038134853802,0.171347938706001,0.595502552434435,0.55150759346076,0.710485590862741,"NO"
"NECTIN1-AS1",3.89828356230476,1.0577552831228,2.94909033438558,0.358671713371973,0.719840691718749,NA,"NO"
"LOC102724301",0.799806262044269,3.21618516221724,5.01685495696694,0.64107597086316,0.521473325266116,NA,"NO"
"LOC390255",0.101526274905908,0.344286343997192,7.44926994774467,0.0462174610951543,0.963136925404162,NA,"NO"
"LOC105369526",0.590746068297937,-2.23242421166758,6.10846845787291,-0.365463819132981,0.714765209881282,NA,"NO"
"LINC02744",0,NA,NA,NA,NA,NA,"NO"
"LOC105369527",0.10684670476403,2.1583723591617,7.42812007148862,0.290567780055978,0.77138190509565,NA,"NO"
"LOC105378956",0.176182407067931,-1.24104141162642,7.43898746195796,-0.16682934579107,0.867504327657064,NA,"NO"
"TRIM29",121.789552274861,-2.58105935570247,0.422681036955199,-6.10639969631769,1.0190362635988e-09,3.15630885155898e-07,"DOWN"
"LOC105369529",0,NA,NA,NA,NA,NA,"NO"
"LOC107984399",1.31995321323356,-2.70490854526408,4.88498644556926,-0.55371874116815,0.579771347225583,NA,"NO"
"LOC105369530",1.30000103398811,-5.36368042143618,4.63640711856935,-1.15686139811882,0.247328992109817,NA,"NO"
"OAF",667.848507749819,-0.766290815057651,0.310339439141949,-2.46920216514006,0.0135414691087782,0.0827175697849402,"NO"
"POU2F3",3.08004081316496,-4.11021224681815,2.53212160495579,-1.62322861539263,0.104540542881987,NA,"NO"
"LOC649133",0,NA,NA,NA,NA,NA,"NO"
"LOC105369531",0.145605901012299,0.344217260442059,7.44926994784948,0.0462081872253039,0.963144316984696,NA,"NO"
"TLCD5",107.201683200589,0.263727792815452,0.327378359918161,0.805574909964664,0.420487997300648,0.602335661635859,"NO"
"ARHGEF12",5492.49326980473,0.695349681406112,0.421238009800636,1.65072872159663,0.0987939803317056,0.255782367706294,"NO"
"GRIK4",465.214629577931,-0.639952284043142,0.265822125736516,-2.40744551368709,0.0160645591516333,0.0910085159553337,"NO"
"LOC107984400",59.3645812236058,0.0648586393023161,0.496271636665275,0.130691811722583,0.896019110083672,0.939019715542862,"NO"
"LOC105369532",1.15038420912436,1.22210727685113,4.19015593203177,0.291661526844072,0.770545427922045,NA,"NO"
"LOC101929227",14.6315929905042,-3.23267572158759,1.41534101428304,-2.28402603257077,0.0223700010492737,0.108568738649339,"DOWN"
"HMGB1P42",0.665462588930636,-4.42738301821146,6.85850231333015,-0.645532044161657,0.518582459323884,NA,"NO"
"LOC101929208",0.432285416356658,0.34422826702682,7.44926994751329,0.0462096647661064,0.96314313933567,NA,"NO"
"TBCEL",433.606954085793,1.26767592204909,0.371542987719584,3.41192261447241,0.00064506423079892,0.0144397342637687,"UP"
"TBCEL-TECTA",0,NA,NA,NA,NA,NA,"NO"
"TECTA",0,NA,NA,NA,NA,NA,"NO"
"LOC105369533",0,NA,NA,NA,NA,NA,"NO"
"LOC105369534",0,NA,NA,NA,NA,NA,"NO"
"SC5D",4714.25238207406,0.283803403923021,0.232856082840411,1.21879317242284,0.222922703559722,0.412232498367954,"NO"
"BMPR1AP2",1.24881136053838,2.11117239716814,3.22377543978534,0.654875761851673,0.512547746897394,NA,"NO"
"LOC105369536",0.467117963559948,0.376440776727847,6.2141227373528,0.0605782654509025,0.95169508338514,NA,"NO"
"SORL1",1031.48369381494,-0.274850895463474,0.336900133274975,-0.815823053531245,0.41460134596808,0.597053025155285,"NO"
"LOC105369535",1.07414930927397,-3.55318030664006,4.53143716197726,-0.784117748879841,0.432971021778129,NA,"NO"
"LOC107984402",0.0410037163096837,0.344183382477789,7.44926994785819,0.0462036394018381,0.963147941751345,NA,"NO"
"MIR100HG",0.978529372328965,-1.62785140697917,5.28800286289187,-0.307838601677485,0.758205147056564,NA,"NO"
"MIR125B1",0,NA,NA,NA,NA,NA,"NO"
"BLID",0,NA,NA,NA,NA,NA,"NO"
"MIRLET7A2",0,NA,NA,NA,NA,NA,"NO"
"MIR10526",0,NA,NA,NA,NA,NA,"NO"
"MIR100",0,NA,NA,NA,NA,NA,"NO"
"TRK-TTT2-1",1.66705688397095,-3.6808305027732,3.99152509876384,-0.922161432459273,0.356444376998338,NA,"NO"
"GLULP3",0,NA,NA,NA,NA,NA,"NO"
"UBASH3B",2026.16495279138,1.71096332786882,0.316418705599779,5.40727617422507,6.39904340076839e-08,1.1036168374257e-05,"UP"
"CRTAM",0,NA,NA,NA,NA,NA,"NO"
"JHY",7.91494989114875,0.785864103928297,1.19333430532915,0.658544802088414,0.510188118275345,NA,"NO"
"ATP5PBP5",0,NA,NA,NA,NA,NA,"NO"
"BSX",0,NA,NA,NA,NA,NA,"NO"
"LOC341056",1.27144435142474,0.347989296794822,6.11297984016521,0.0569262955045862,0.954603907489478,NA,"NO"
"RPL34P23",0,NA,NA,NA,NA,NA,"NO"
"RPS26P43",0.231176759007567,3.2308924217055,7.3901494260917,0.437189051996499,0.661974248814782,NA,"NO"
"RPL31P47",0.561545198541432,-2.94771217514504,7.24962834060134,-0.40660183345351,0.684300450423156,NA,"NO"
"HSPA8",113193.029982851,0.267688548294283,0.131657686862178,2.03321624945837,0.0420306800794655,0.1557844626782,"NO"
"SNORD14E",10.3334333592218,2.07276205899533,1.43068355144887,1.44879142343967,0.147395839645918,0.324018925015368,"NO"
"SNORD14D",6.92835777021287,2.68411395766701,1.59844482991962,1.67920337782442,0.0931124138998728,NA,"NO"
"SNORD14C",9.37356653316006,0.830097226999409,1.12100718356315,0.74049233508114,0.45900131037914,0.636616957828072,"NO"
"LOC101929289",7.1987436439668,0.0461950745612884,1.43392218219483,0.0322158867021501,0.974299886998912,NA,"NO"
"CLMP",855.948423664457,1.05618138384653,0.275732845477484,3.83045183470089,0.000127908169743895,0.00477253754248055,"UP"
"LOC107984350",6.22972166031172,-3.40667475872267,2.09881727271516,-1.62314023379252,0.1045594305385,NA,"NO"
"LOC105369540",0,NA,NA,NA,NA,NA,"NO"
"LOC105369539",0,NA,NA,NA,NA,NA,"NO"
"LINC02727",0,NA,NA,NA,NA,NA,"NO"
"GRAMD1B",86.5579380231624,-0.952989189620697,0.456479548801009,-2.08769306779202,0.03682553057265,0.143679850672105,"NO"
"MIR4493",0,NA,NA,NA,NA,NA,"NO"
"SF3A3P2",0.804674641370972,3.22220032693308,7.39035537258651,0.436000728582739,0.662836200954969,NA,"NO"
"SCN3B",99.163871500715,-0.4183164586414,0.432007843415101,-0.968307555100233,0.33289079270531,0.523797813528346,"NO"
"LOC105369543",1.03437716100937,0.974935537468918,3.71707535768677,0.262285653007488,0.793101222193291,NA,"NO"
"ZNF202",696.934912809927,0.746827393309463,0.219501470915514,3.40237990294342,0.00066801707825507,0.0147576349296611,"NO"
"OR6X1",0,NA,NA,NA,NA,NA,"NO"
"LOC105369544",5.9324440183432,0.098798149965044,1.59337077603943,0.0620057499803165,0.950558252992596,NA,"NO"
"OR6M1",0.536320788404423,3.22231839392483,7.25133825642851,0.444375683490997,0.656770991017505,NA,"NO"
"TMEM225",0.999474252720935,0.344130897211689,7.09825766754429,0.0484810376474745,0.961332876434552,NA,"NO"
"OR8D4",0.843875282134006,1.34804439506664,5.39234243651014,0.249992356928111,0.802593259304228,NA,"NO"
"OR4D5",0.121365074560983,-1.75440950239747,7.41592991286891,-0.236573096430298,0.812987993714881,NA,"NO"
"OR6T1",1.71826750443593,2.87456610642561,3.01999493794311,0.951844677058781,0.34117576013684,NA,"NO"
"OR10S1",0.164014865238735,0.344150434676319,7.44926994780341,0.0461992164450691,0.963151466995812,NA,"NO"
"OR10G6",0,NA,NA,NA,NA,NA,"NO"
"OR10G4",0.671957681482074,-2.59361472498838,6.84687054519477,-0.378802944771406,0.704834200453678,NA,"NO"
"OR10G9",0.107091572958291,-1.58669131356493,7.42332150467778,-0.213744118797103,0.830746604480195,NA,"NO"
"OR10G8",0,NA,NA,NA,NA,NA,"NO"
"OR10G7",0.322229846057297,1.354943855161,7.36627615103496,0.183938780922656,0.85406148104746,NA,"NO"
"LOC107984403",0,NA,NA,NA,NA,NA,"NO"
"LOC105369545",0.0975482629975049,-1.52089153421124,7.42559827886499,-0.204817373239817,0.837714812873985,NA,"NO"
"VWA5A",3.1039307619296,-0.965675651653707,2.33734747669865,-0.413150231739468,0.679496548621794,NA,"NO"
"OR10D3",0,NA,NA,NA,NA,NA,"NO"
"LOC102724410",0,NA,NA,NA,NA,NA,"NO"
"OR8G2P",0,NA,NA,NA,NA,NA,"NO"
"LOC112267863",0,NA,NA,NA,NA,NA,"NO"
"OR8G1",0,NA,NA,NA,NA,NA,"NO"
"OR8G5",0,NA,NA,NA,NA,NA,"NO"
"OR8D1",0.121365235464079,-1.24103619995246,7.43898753955227,-0.166828643461763,0.867504880290591,NA,"NO"
"LOC112268069",0,NA,NA,NA,NA,NA,"NO"
"OR8D2",0,NA,NA,NA,NA,NA,"NO"
"OR8B2",0,NA,NA,NA,NA,NA,"NO"
"OR8B3",0.0958208879135358,0.344177230937199,7.44926994784949,0.0462028136108235,0.963148599934347,NA,"NO"
"LOC107984404",0,NA,NA,NA,NA,NA,"NO"
"OR8B4",0,NA,NA,NA,NA,NA,"NO"
"OR8B8",0,NA,NA,NA,NA,NA,"NO"
"OR8B12",0,NA,NA,NA,NA,NA,"NO"
"OR8A1",0,NA,NA,NA,NA,NA,"NO"
"PANX3",0.0820074326193674,0.344169166667035,7.44926994783977,0.0462017310524291,0.963149462769559,NA,"NO"
"TBRG1",999.460200937558,0.148347397416003,0.243548625437135,0.609107923108745,0.542452906225686,0.703418297828711,"NO"
"SIAE",1358.2872079496,0.0390796626176689,0.314463838473326,0.124273947705386,0.901098374095186,0.942281798892279,"NO"
"SPA17",159.866941185475,-0.46883845984338,0.304662445177471,-1.53887841204147,0.123833982366326,0.29138424036802,"NO"
"LOC107984405",0.677299806683867,-1.52500543631105,7.42540495802067,-0.205376736344028,0.837277794580163,NA,"NO"
"NRGN",170.471576251158,-0.369761794479346,0.414531474397763,-0.891999322889874,0.372393295325175,0.559111952301715,"NO"
"VSIG2",4.51886797753647,-3.35432509102514,1.67960043444756,-1.99709706084258,0.045814640169236,NA,"DOWN"
"ESAM",222.117919730143,0.848826770449615,0.235674712049894,3.60168794974453,0.000316157725479716,0.0088042675222122,"NO"
"LOC101929340",31.8810565783745,0.646241822847195,0.676056717020753,0.955898827091097,0.339123351636495,0.529404968914533,"NO"
"MSANTD2",548.422271867264,0.175568652147803,0.280727391919723,0.625406202605296,0.531704492262818,0.695182553331564,"NO"
"LOC100507283",8.94916518475838,-0.614400671910969,1.23093694180621,-0.499132531524669,0.6176860210038,0.757851312916303,"NO"
"LOC107984357",10.5488564118581,-5.67868763043443,1.46511695422906,-3.87592786640199,0.000106219150447529,0.0041656021869306,"DOWN"
"ROBO3",15.3159302301064,-0.0128614653652879,1.19415069965818,-0.0107703871621642,0.99140664050982,0.995209906939449,"NO"
"ROBO4",0.98213806526455,-0.957129456391605,5.17700874823552,-0.184880787910166,0.853322540239962,NA,"NO"
"LOC107984406",0,NA,NA,NA,NA,NA,"NO"
"HEPACAM",1.1335831773536,-3.85054255516917,4.46186199191495,-0.862990061581127,0.388142931250171,NA,"NO"
"HEPN1",0,NA,NA,NA,NA,NA,"NO"
"CCDC15-DT",7.56877100737761,1.04340257293795,2.01814791645828,0.517009959690692,0.605149206280094,NA,"NO"
"CCDC15",280.755057811358,-0.0520017759394075,0.39155296881043,-0.132809045216521,0.894344400684964,0.938040082343023,"NO"
"SLC37A2",23.5684708500251,0.347386650262378,0.724025652567727,0.47979881518063,0.6313704554341,0.766278240873518,"NO"
"TMEM218",343.260943892641,0.0752805733168742,0.24077411291162,0.312660578026954,0.754538549107359,0.853335236142208,"NO"
"KRT18P59",2.38141636780919,-4.4475685911065,2.71848601954999,-1.63604615183665,0.101829928690407,NA,"NO"
"PKNOX2-AS1",0,NA,NA,NA,NA,NA,"NO"
"PKNOX2",0.98824325079787,0.885123771125669,5.27586264932083,0.167768539470908,0.866765373516261,NA,"NO"
"LOC105369549",0,NA,NA,NA,NA,NA,"NO"
"FEZ1",15.2254761917823,0.892430793545371,0.948341378887794,0.941043819675997,0.346682403795911,0.536405224019834,"NO"
