"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","diffexpressed","difflabel"
"KLHL17",106.585292600532,-0.0865290080520341,0.35109688499876,-0.246453363014997,0.805331302066919,0.908961979040783,"NO",NA
"PLEKHN1",144.294581137227,0.364500157989432,0.347676139080806,1.04838991526167,0.294458997974212,0.540236137868637,"NO",NA
"PERM1",3.78670689832133,1.21745445768077,1.32263384817614,0.920477318314201,0.357323380523739,0.598240972358164,"NO",NA
"HES4",640.192423493131,0.460388929866748,0.271590532612891,1.69515824221663,0.0900454060325369,0.282644950178813,"NO",NA
"RPL39P12",2.08403067741273,-0.901448401151874,1.80036596322628,-0.500702867952728,0.616580253575875,NA,"NO",NA
"ISG15",263.986294772011,1.50417766377703,0.462391922849228,3.25303620034794,0.00114178950189231,0.023340657138449,"UP",NA
"AGRN",4031.74018900681,-0.201194921131389,0.216889182181643,-0.927639263091,0.35359472382754,0.594912025472286,"NO",NA
"LOC100288175",76.5670326823601,-0.103748203925373,0.439326610179868,-0.236152788202146,0.813314113006234,0.913399646982976,"NO",NA
"LOC105378948",6.15261369786476,-0.207827267821483,1.23133093087647,-0.168782625864478,0.865967624803843,0.940618313838452,"NO",NA
"RNF223",35.6978432165707,0.178603469082529,0.578094175146031,0.308952203224348,0.757357885528269,0.882679544210979,"NO",NA
"C1orf159",386.904134797221,-0.0510704978027386,0.27372730723255,-0.186574362342851,0.851994369635283,0.933535652281756,"NO",NA
"LINC01342",9.08654019925811,1.4973175529136,0.935641552234553,1.60031109064964,0.109529587703749,0.315138049593506,"NO",NA
"MIR200B",0,NA,NA,NA,NA,NA,"NO",NA
"MIR200A",0.32636963619191,2.25668712309489,4.04702523065544,0.557616272317977,0.577106442424681,NA,"NO",NA
"MIR429",0.782079608798089,0.915003162667725,3.25891541866499,0.280769226911251,0.77888740793097,NA,"NO",NA
"TTLL10-AS1",2.82793925349886,2.02604113173673,1.69328357936702,1.19651613966167,0.231495204102955,0.473807600330334,"NO",NA
"TTLL10",0,NA,NA,NA,NA,NA,"NO",NA
"TNFRSF18",0.527955351496466,2.75070523409379,4.01287329660196,0.685470243085683,0.493047231863197,NA,"NO",NA
"TNFRSF4",0.856601345654351,-2.99374376519874,3.94955036835207,-0.757996097274197,0.44845331911452,NA,"NO",NA
"SDF4",5170.29297992114,-0.240857454588892,0.177293915855436,-1.35852069952183,0.17429851895257,0.405638265419065,"NO",NA
"B3GALT6",1122.73212840783,0.296638210045409,0.257817507629867,1.15057434528952,0.249907392340964,0.49391308386249,"NO",NA
"C1QTNF12",117.975307246334,0.601844398422803,0.444880061905293,1.35282394055889,0.176111882566225,0.407877248263651,"NO",NA
"UBE2J2",2093.36969134601,0.1837002652093,0.253597514296671,0.724377231057551,0.468834174392953,0.692768462007783,"NO",NA
"LINC01786",7.2458818085108,0.622871430395142,1.24956988366972,0.498468663926106,0.618153750601037,0.799333150952626,"NO",NA
"SCNN1D",7.65261258773051,0.17838711807127,0.991873070040438,0.179848736153303,0.857271321458588,0.93681610995582,"NO",NA
"ACAP3",681.77607904713,0.146267488933898,0.26592817150568,0.550026302612974,0.582301333068205,0.774843069059647,"NO",NA
"MIR6726",0,NA,NA,NA,NA,NA,"NO",NA
"SNORD167",0,NA,NA,NA,NA,NA,"NO",NA
"PUSL1",1353.67859164466,0.442463822083591,0.27778830246083,1.59280940976981,0.111202953551733,0.317174288660117,"NO",NA
"INTS11",2091.74796271328,0.0186467378371619,0.18899951446033,0.0986602420138796,0.921408037073137,0.964887758037255,"NO",NA
"MIR6727",0,NA,NA,NA,NA,NA,"NO",NA
"CPTP",1576.01898502959,0.169364700523366,0.218215288819921,0.776135812661281,0.437668800230297,0.668840009282644,"NO",NA
"TAS1R3",18.2634678842201,1.03262824912822,0.650145130407875,1.58830421213859,0.112217565493628,0.318614761879315,"NO",NA
"DVL1",1703.37106269373,-0.0895628583449362,0.187130978625346,-0.478610537939042,0.632215720175779,0.808245899350865,"NO",NA
"MIR6808",0,NA,NA,NA,NA,NA,"NO",NA
"MXRA8",301.945948560685,-0.440350674623749,0.249498916250429,-1.7649402299678,0.0775738114996436,0.260573333728632,"NO",NA
"AURKAIP1",5480.65561162749,0.650670239071078,0.369898586847616,1.75905035111456,0.07856895673904,0.262329974896115,"NO",NA
"CCNL2",923.323128763922,0.522107129690493,0.207662256605269,2.51421292547605,0.0119298383172133,0.093818363294786,"NO",NA
"MRPL20-AS1",708.781926033993,0.261364164604548,0.261561762347852,0.999244546521133,0.317676241209247,0.562894338274336,"NO",NA
"MRPL20",2217.76155964406,0.549269185474853,0.353257456729104,1.55486933116903,0.119977192848775,0.330320773013471,"NO",NA
"LOC107984868",2.39972714971449,0.342805390950098,2.1967369750641,0.156052087637891,0.875991964102921,NA,"NO",NA
"ANKRD65",5.88801470902991,-0.252662088591705,1.42828973368748,-0.176898343965126,0.859588239432466,0.937888335253243,"NO",NA
"LOC105378585",0.503113539346057,0.00955830525065985,4.00812406292002,0.0023847328826684,0.998097260254745,NA,"NO",NA
"TMEM88B",0,NA,NA,NA,NA,NA,"NO",NA
"LINC01770",11.9610531069631,1.69403611069614,0.91150800010137,1.85849834615576,0.063098278027207,0.232773471817242,"NO",NA
"LOC107985729",4.50002537102397,0.532721581612027,1.61313078340164,0.330240788343686,0.741218029350459,0.873428648087896,"NO",NA
"VWA1",1625.56400525017,0.0410437947571087,0.214833465582378,0.19104935372078,0.848486926541035,0.931889382582903,"NO",NA
"ATAD3C",4.65128595250731,2.20654722216563,1.32616333623438,1.66385780836853,0.0961408482974997,0.29311119217372,"NO",NA
"ATAD3B",2019.49631457211,0.340412068892133,0.257770890018916,1.32059934644735,0.186634990888006,0.421600612961885,"NO",NA
"ATAD3A",3971.53835388626,0.356595907202724,0.275904701455512,1.29246042318791,0.196197743241498,0.433946625621642,"NO",NA
"TMEM240",3.64011547838291,0.499758757646077,1.50533057090183,0.33199269802026,0.739894772747891,0.872343277659457,"NO",NA
"SSU72",3302.94475341211,0.362585572060749,0.310894574910464,1.16626535591743,0.243507175591968,0.486785753647655,"NO",NA
"FNDC10",155.997681416359,0.758051396860015,0.414344738055634,1.82951858014963,0.0673219584821224,0.241524772427906,"NO",NA
"LOC105378586",0.217579757461274,1.90962687844689,4.05481091811891,0.470953372921466,0.637674032345537,NA,"NO",NA
"MIB2",372.067989020118,0.341097420648492,0.298991446391107,1.14082668506278,0.253942053526389,0.497923018506602,"NO",NA
"MMP23B",0.52318104117728,-2.29029094290787,3.97619876251887,-0.576000114606193,0.564615104128383,NA,"NO",NA
"CDK11B",1717.6900337112,0.481143843221918,0.307345130317898,1.56548386735217,0.117469497185003,0.326560712507186,"NO",NA
"SLC35E2B",400.761028527045,-0.129452384930486,0.32824615164169,-0.394375940991365,0.693303503761421,0.844296788740271,"NO",NA
"LOC100288379",2.82855297737822,5.20795525104658,2.01060510257446,2.59024273059792,0.00959082796265504,0.0833701439824666,"UP",NA
"MMP23A",0.217579757461274,1.90962687844689,4.05481091811891,0.470953372921466,0.637674032345537,NA,"NO",NA
"CDK11A",670.364187300269,0.640405224571492,0.353345078474399,1.81240737054129,0.0699232748252413,0.247338420455103,"NO",NA
"SLC35E2A",557.311342494085,-0.320900689639729,0.290596942739986,-1.10428102448021,0.269471251553829,0.514362875914924,"NO",NA
"LOC100129381",9.17466481417391,0.88670594707052,1.12754768685514,0.786402169422781,0.431631912918308,0.663555046608426,"NO",NA
"LOC112268218",0.26159052058864,-1.29513245740309,4.0439757251261,-0.320262174017552,0.748769594980649,NA,"NO",NA
"NADK",1509.81173264677,-0.400078403036092,0.216451765358657,-1.84834899532082,0.0645518721485112,0.235746612111314,"NO",NA
"GNB1",8051.56692076506,-0.352379243479304,0.18577461136222,-1.89681055390416,0.057852945907655,0.222751351093291,"NO",NA
"LOC105378949",7.02949425678019,0.860629683181636,0.968319990911589,0.888786445864273,0.374117861660993,0.612634009870593,"NO",NA
"CALML6",1.34144448487772,1.86027209103197,3.10105407560491,0.599883796179559,0.548583682143662,NA,"NO",NA
"TMEM52",56.5955835727557,-0.142174167955474,0.490194876920771,-0.290036013531111,0.771788686345342,0.891097666956351,"NO",NA
"CFAP74",1.91545988924967,-1.57322152077935,2.18380003330361,-0.720405484379179,0.471275374250969,NA,"NO",NA
"LOC107984872",0,NA,NA,NA,NA,NA,"NO",NA
"LOC105378589",3.67855860699006,-1.00605363220067,1.74142890912492,-0.577717314171738,0.563454987685868,0.762689393915308,"NO",NA
"GABRD",0.285533781884784,-1.40488920766871,4.03408420276199,-0.348254805069967,0.727648832172071,NA,"NO",NA
"LOC105378590",0,NA,NA,NA,NA,NA,"NO",NA
"LOC105378591",0.58796015678055,0.466373427830184,4.01022216840525,0.11629615723152,0.907417831034042,NA,"NO",NA
"PRKCZ",772.341868656487,-0.182880396126408,0.194089880241958,-0.942245911525236,0.346066753168139,0.588080273494181,"NO",NA
"PRKCZ-AS1",14.9199154025048,0.0595590283059521,0.822117701602235,0.072445865342489,0.942247085394449,0.974273827439149,"NO",NA
"FAAP20",899.057987141725,0.535660519240106,0.355432631762313,1.50706623807776,0.131793679689102,0.347670457156454,"NO",NA
"LOC112268219",139.86169324632,0.920020614041983,0.324256886260803,2.83732020205116,0.00454939618351907,0.0548957486318002,"NO",NA
"LOC105378593",0.217579757461274,1.90962687844689,4.05481091811891,0.470953372921466,0.637674032345537,NA,"NO",NA
"SKI",1822.47097994421,-0.220337312909432,0.278469538860162,-0.791243860320671,0.428801701477956,0.661301407895854,"NO",NA
"MORN1",125.956096008365,-0.0178496624929933,0.282812344116981,-0.0631148634926983,0.949675038541101,0.97834883807208,"NO",NA
"LOC100129534",23.6330345212594,-0.0659347942673548,0.584271912223702,-0.11284950189786,0.910149872131366,0.960475087780775,"NO",NA
"RER1",3323.52890759094,-0.0730156515258103,0.223692708500683,-0.326410512060063,0.744113785223467,0.87491407861939,"NO",NA
"PEX10",661.076505996171,-0.54527355276981,0.260309444412285,-2.09471290602192,0.0361965212615701,0.171324527882166,"NO",NA
"PLCH2",1.01247219690812,-0.845326925401968,2.56781717047846,-0.329200589169851,0.742004077640283,NA,"NO",NA
"PANK4",2.74900071832435,1.03165224114255,2.14731834817002,0.480437491730903,0.63091634062082,0.807500445305064,"NO",NA
"HES5",0,NA,NA,NA,NA,NA,"NO",NA
"TNFRSF14-AS1",0,NA,NA,NA,NA,NA,"NO",NA
"TNFRSF14",2.46364361075992,1.7712749103066,1.90229679463131,0.931124373076544,0.351789232244427,NA,"NO",NA
"LOC100996583",0,NA,NA,NA,NA,NA,"NO",NA
"PRXL2B",0,NA,NA,NA,NA,NA,"NO",NA
"MMEL1",0,NA,NA,NA,NA,NA,"NO",NA
"MMEL1-AS1",0,NA,NA,NA,NA,NA,"NO",NA
"TTC34",0.217579757461274,1.90962687844689,4.05481091811891,0.470953372921466,0.637674032345537,NA,"NO",NA
"LOC105378603",0,NA,NA,NA,NA,NA,"NO",NA
"LOC105378602",0,NA,NA,NA,NA,NA,"NO",NA
"LOC105378601",0,NA,NA,NA,NA,NA,"NO",NA
"LOC112268220",0,NA,NA,NA,NA,NA,"NO",NA
"LOC107985732",0,NA,NA,NA,NA,NA,"NO",NA
"LOC105378600",0,NA,NA,NA,NA,NA,"NO",NA
"LOC105378598",0,NA,NA,NA,NA,NA,"NO",NA
"LOC107984904",0,NA,NA,NA,NA,NA,"NO",NA
"LOC105378599",0,NA,NA,NA,NA,NA,"NO",NA
"ACTRT2",0,NA,NA,NA,NA,NA,"NO",NA
"PRDM16-DT",8.19769665395775,0.108952943614351,0.956349342135745,0.113925883371274,0.909296547183219,0.959935459224766,"NO",NA
"PRDM16",63.6194306053556,0.0710138222582889,0.444423547615723,0.159788613000524,0.873047594334174,0.944447156705701,"NO",NA
"MIR4251",0,NA,NA,NA,NA,NA,"NO",NA
"LOC105378606",2.82085268891727,1.40565300328872,2.12614004430811,0.661129076164004,0.508529540051313,0.72218825790736,"NO",NA
"LOC107984909",5.60706469779406,-0.508931606516938,1.04888045539527,-0.485214119396616,0.627524467447486,0.805148719196028,"NO",NA
"LOC105378605",0.435159514922547,2.59751009000761,4.02443146230147,0.645435290509871,0.518645139933324,NA,"NO",NA
"LOC105378604",42.5707558119514,0.207330376933142,0.487970404005541,0.424883097891297,0.670921896593523,0.831085205502536,"NO",NA
"ARHGEF16",949.847577567963,-0.210359136663534,0.204416221055887,-1.02907262240222,0.303445550070028,0.549412750788105,"NO",NA
"MEGF6",135.876170667922,0.343794103628157,0.310360975470968,1.10772336343657,0.267981306115716,0.513330477326504,"NO",NA
"LOC105378608",3.47090358860292,1.46348415892643,1.56739688476751,0.93370362870378,0.350456792684861,0.592336575694978,"NO",NA
"MIR551A",0.13079526029432,-0.466596581223352,4.0804728567969,-0.114348654579612,0.908961414629601,NA,"NO",NA
"LOC105378607",1.37565527589851,1.24201782178583,2.31872849231142,0.535646077539563,0.592203177137591,NA,"NO",NA
"TPRG1L",2017.25905507998,-0.241337321833371,0.201101009488388,-1.20008011122046,0.230108228975178,0.472332163798419,"NO",NA
"WRAP73",514.413161720813,-0.180005559867989,0.221272264572505,-0.813502587935082,0.415929963125003,0.649922359828021,"NO",NA
"TP73",583.120473531607,0.267476210023742,0.211084138434385,1.26715447218165,0.205100061325631,0.444805100747506,"NO",NA
"TP73-AS3",9.71168995871923,6.98185808856476,1.47938887900058,4.71942042262847,2.36517546404465e-06,0.000300189322969641,"UP",NA
"LOC105378609",3.61809884946333,3.62488376838811,1.7172561731184,2.11085790526268,0.0347845271972223,0.167355874443684,"UP",NA
"TP73-AS1",0,NA,NA,NA,NA,NA,"NO",NA
"CCDC27",0.764704059934697,-0.918266347461993,3.18685843745176,-0.288141555542783,0.773238384148753,NA,"NO",NA
"SMIM1",48.9099292514918,0.557027151974114,0.448516227810825,1.24193310617304,0.214261244064584,0.454791975024672,"NO",NA
"LRRC47",2041.47285829151,-0.225748181153513,0.196933014950593,-1.14631963162778,0.251662922876152,0.495390295493165,"NO",NA
"CEP104",902.007725189879,0.0170515965421631,0.198673032023619,0.085827433992833,0.931603597768334,0.968966837687514,"NO",NA
"DFFB",233.147966024912,-0.673944214844802,0.287179235925727,-2.34677208702896,0.0189368342722844,0.120081741404531,"NO",NA
"LOC107984910",4.91134274380518,0.395040907673269,1.50371536798978,0.262709895823817,0.792774188870286,0.901424937982737,"NO",NA
"C1orf174",831.145704217037,-0.26996795657189,0.235109221164461,-1.14826613450029,0.250858714942005,0.494772797351397,"NO",NA
"LINC01134",18.3494879186474,0.859932704770446,0.656646276134855,1.30958285461112,0.190336991733706,0.425961558167711,"NO",NA
"LINC01346",0,NA,NA,NA,NA,NA,"NO",NA
"LINC01345",0,NA,NA,NA,NA,NA,"NO",NA
"LINC02780",0,NA,NA,NA,NA,NA,"NO",NA
"LINC01777",0,NA,NA,NA,NA,NA,"NO",NA
"LOC105376674",0,NA,NA,NA,NA,NA,"NO",NA
"LINC01646",0,NA,NA,NA,NA,NA,"NO",NA
"LOC107985376",0,NA,NA,NA,NA,NA,"NO",NA
"AJAP1",0,NA,NA,NA,NA,NA,"NO",NA
"LINC02781",0,NA,NA,NA,NA,NA,"NO",NA
"LOC102724429",0,NA,NA,NA,NA,NA,"NO",NA
"LINC02782",0,NA,NA,NA,NA,NA,"NO",NA
"LOC105376682",0,NA,NA,NA,NA,NA,"NO",NA
"LOC107984911",0,NA,NA,NA,NA,NA,"NO",NA
"LOC105376686",0,NA,NA,NA,NA,NA,"NO",NA
"MIR4689",0.108789878730637,1.38822421871832,4.0699551612266,0.341090789388435,0.733035234915089,NA,"NO",NA
"NPHP4",174.448439919687,0.0939611232962241,0.286489330965454,0.327974249440913,0.742931132670006,0.874211036877305,"NO",NA
"KCNAB2",149.999692648286,-0.581390643088602,0.331822858249592,-1.75211149152145,0.0797546386672301,0.264583287183221,"NO",NA
"CHD5",6.53917296442752,6.4029424979482,1.71254111268657,3.73885476413672,0.00018486048182928,0.00715188629486497,"UP",NA
"LOC112268285",0,NA,NA,NA,NA,NA,"NO",NA
"LOC105376687",0,NA,NA,NA,NA,NA,"NO",NA
"RPL22",15801.4129869081,0.691382296874411,0.341272979067715,2.02589228940164,0.0427758235697857,0.187639885263205,"NO",NA
"LOC107985733",2.43254901330728,2.95343710162546,2.17659416860225,1.35690756881981,0.174810581616975,NA,"NO",NA
"RNF207-AS1",1.72787479348348,1.1952049535424,2.41846673700763,0.494199459208287,0.62116532165014,NA,"NO",NA
"RNF207",99.2666978284933,1.06550078671028,0.337596078137642,3.15614089058185,0.00159871616286397,0.0289050898691396,"UP",NA
"ICMT",4409.59229855147,-0.487755639694496,0.231684942756652,-2.10525394482284,0.0352692087632169,0.168394216728214,"NO",NA
"LINC00337",19.8571592581719,0.0273704226061604,0.756774523662449,0.0361672093210801,0.971149032045791,0.987168350453962,"NO",NA
"HES3",0,NA,NA,NA,NA,NA,"NO",NA
"GPR153",76.7266308124093,-0.802972809378216,0.34915529170436,-2.29975838389445,0.0214619123844813,0.12858484698724,"NO",NA
"ACOT7",3285.19912783847,-0.114780654055131,0.227543946739094,-0.504432904940076,0.613957200006538,0.796540058091342,"NO",NA
"HES2",3.3568817248924,0.840219761705114,1.71989996376817,0.488528274553977,0.625175703397491,0.803533790866669,"NO",NA
"ESPN",134.17093380718,-0.122500888019545,0.351962611106227,-0.348050855840971,0.727801990856117,0.865732107702996,"NO",NA
"MIR4252",0,NA,NA,NA,NA,NA,"NO",NA
"TNFRSF25",13.1106428847431,0.376162770849919,0.781026291950434,0.481626258586684,0.63007146910559,0.80683059648712,"NO",NA
"PLEKHG5",105.081096008981,0.180332857945175,0.325868648131035,0.553391248220543,0.579995530431022,0.773805608961605,"NO",NA
"NOL9",1737.59110081274,0.10791328398424,0.207886514396668,0.519097086684187,0.603693039828856,0.788507947135557,"NO",NA
"TAS1R1",1.32272332560408,1.84657473699571,2.72008234888425,0.678867218028585,0.497221998551161,NA,"NO",NA
"LOC107984912",0,NA,NA,NA,NA,NA,"NO",NA
"ZBTB48",313.424071821529,1.13202627767502,0.305731642772751,3.70267947212925,0.000213334342706826,0.00787775082461719,"UP",NA
"KLHL21",1989.18568478018,-0.422795613372059,0.256600263755896,-1.64768191265097,0.0994179615681737,0.298783947538662,"NO",NA
"LOC107984913",5.11298483145108,0.426369516192562,1.19437829936329,0.356980293781171,0.721106558373141,0.862058151878397,"NO",NA
"PHF13",1052.42098634906,-0.158301892561615,0.195138347853424,-0.811229029573018,0.417234157659182,0.650581126965928,"NO",NA
"THAP3",439.927427393583,0.587875184579463,0.313002238299496,1.87818204679085,0.0603562652950199,0.2268983570771,"NO",NA
"DNAJC11",1416.22996048639,-0.54323534730465,0.242680338537954,-2.23848108411836,0.0251896996022431,0.140504773493132,"NO",NA
"LINC01672",0,NA,NA,NA,NA,NA,"NO",NA
"CAMTA1-DT",7.12096955921701,2.88020291518921,1.763562886516,1.63317278743554,0.102432661532607,0.303982863773461,"NO",NA
"CAMTA1",726.264635173565,0.302750731089042,0.263499348843693,1.1489619705612,0.250571662299912,0.494569538224443,"NO",NA
"RPL37P9",0.582881048653127,2.96001943393297,3.9791466156319,0.743882977898996,0.456947274254767,NA,"NO",NA
"LOC105376692",0.527955351496466,2.75070523409379,4.01287329660196,0.685470243085683,0.493047231863197,NA,"NO",NA
"CAMTA1-AS2",0,NA,NA,NA,NA,NA,"NO",NA
"CAMTA1-AS1",0,NA,NA,NA,NA,NA,"NO",NA
"LOC105376691",0,NA,NA,NA,NA,NA,"NO",NA
"LOC105376689",9.07916303862164,-1.42993943040723,0.925775342566998,-1.54458578086804,0.122446487725589,0.333905369559038,"NO",NA
"VAMP3",2375.3989377335,-0.567883502280777,0.246339859909392,-2.30528466846434,0.0211506356205737,0.127520524717887,"NO",NA
"PER3",877.663304136254,-0.345458879982359,0.344416040161555,-1.00302784916845,0.315847424501767,0.560898433151997,"NO",NA
"UTS2",2.14746735497195,1.43424085928608,2.3966921238999,0.598425156482877,0.549556284298061,NA,"NO",NA
"TNFRSF9",61.1421809898929,0.17856916202973,0.406917274977326,0.438834065326128,0.660781775005375,0.824847438153978,"NO",NA
"PARK7",5633.44346760847,-0.0103355604750299,0.274402342626823,-0.0376657151542102,0.969954211931904,0.986764561120234,"NO",NA
"ERRFI1",1030.25452391446,-0.195298052810109,0.299791854686466,-0.651445493788879,0.514758951362521,0.727688865728494,"NO",NA
"RPL7AP18",0,NA,NA,NA,NA,NA,"NO",NA
"LOC107984915",0,NA,NA,NA,NA,NA,"NO",NA
"LINC01714",0.527955351496466,2.75070523409379,4.01287329660196,0.685470243085683,0.493047231863197,NA,"NO",NA
"LOC105376695",0,NA,NA,NA,NA,NA,"NO",NA
"SLC45A1",0.285533781884784,-1.40488920766871,4.03408420276199,-0.348254805069967,0.727648832172071,NA,"NO",NA
"RERE",1552.39924175667,0.141917768007564,0.232783220479933,0.609656347716857,0.542089476785723,0.747635637780539,"NO",NA
"RERE-AS1",0.94818233984498,3.65121595076154,3.28991580493924,1.10982048394061,0.267076390593045,NA,"NO",NA
"SNORD128",0.513022824922433,2.71391529895752,4.0155435609565,0.67585253596678,0.49913427542649,NA,"NO",NA
"RPL7P11",3.8498243169039,2.64142871231139,1.93691495493917,1.36372983520815,0.172652610370063,0.403371441968346,"NO",NA
"RPL7P7",3.30373576170368,2.39857911674786,1.98627418207612,1.20757704973076,0.227209991421003,0.468324315506939,"NO",NA
"RPL23AP19",0,NA,NA,NA,NA,NA,"NO",NA
"ENO1",63186.1420531252,0.0109324352895348,0.239848520112157,0.0455805826294971,0.963644545901549,0.983638797084674,"NO",NA
"MIR6728",0.764704059934697,-0.918266347461993,3.18685843745176,-0.288141555542783,0.773238384148753,NA,"NO",NA
"ENO1-AS1",14.056364899387,-1.58726712669585,0.876854817632481,-1.81018236403319,0.0702675115896605,0.24791547489246,"NO",NA
"HMGN2P17",1.24486001560419,1.79600447184305,2.70138569750238,0.664845628487477,0.50614923499615,NA,"NO",NA
"LOC112268261",0,NA,NA,NA,NA,NA,"NO",NA
"CA6",0,NA,NA,NA,NA,NA,"NO",NA
"RN7SL451P",0,NA,NA,NA,NA,NA,"NO",NA
"SLC2A7",3.73949133113668,-0.0783593566559267,1.33890983399307,-0.0585247450324817,0.953330652586215,0.979515576820122,"NO",NA
"SLC2A5",35.2123210687576,-1.63985938728122,0.545012459588247,-3.00884751977986,0.00262240694266125,0.0392950969946074,"DOWN",NA
"GPR157",252.96805965286,-0.141395435004619,0.263819685263884,-0.535954831661593,0.591989767645212,0.781961809698841,"NO",NA
"MIR34AHG",30.9801239407206,1.27576529057992,0.515549983035984,2.47457149172455,0.0133396119492907,0.0993215474002159,"UP",NA
"MIR34A",0,NA,NA,NA,NA,NA,"NO",NA
"LNCTAM34A",4.11846192417271,0.835491564124175,1.71260854567478,0.487847363738913,0.625657959977026,0.803776297289162,"NO",NA
"H6PD",405.967686211922,0.291428410173862,0.248985058941283,1.17046545448572,0.241813708350643,0.484868311265366,"NO",NA
"SPSB1",802.327502761457,0.138737284058936,0.203368625366963,0.682196104775726,0.495114957397916,0.712798340307349,"NO",NA
"LINC02606",5.06676431963182,0.510127295863927,1.40747704575897,0.362440934579395,0.717022554503227,0.859449450062815,"NO",NA
"SLC25A33",805.855928026266,0.133548573163407,0.223771271765312,0.596808393275212,0.550635313557523,0.753745783209651,"NO",NA
"RPL9P11",4.12388046643035,1.96655956703566,1.60349452170666,1.22642113235446,0.220040237618875,0.460694050791926,"NO",NA
"TMEM201",2051.26031245649,-0.205033541861002,0.19000750792516,-1.07908126420857,0.280551502635129,0.525434334799399,"NO",NA
"LOC105376712",0,NA,NA,NA,NA,NA,"NO",NA
"PIK3CD",30.4258260085426,0.609062973516292,0.557613203654286,1.09226784718302,0.274715388469058,0.519427823599989,"NO",NA
"PIK3CD-AS1",0,NA,NA,NA,NA,NA,"NO",NA
"PIK3CD-AS2",10.2908905350416,0.756642334031793,0.912528796866405,0.829170911241464,0.407007702560051,0.642793788179924,"NO",NA
"CLSTN1",3065.49344917054,-0.0678931773518333,0.196697650776557,-0.345165166354519,0.729970204551942,0.866728132417818,"NO",NA
"MZT1P1",0.839392461114343,3.46882479658282,3.45125560013228,1.00509066800207,0.314853193233665,NA,"NO",NA
"CTNNBIP1",152.851659632213,0.00324399222864626,0.296489696570557,0.0109413320805712,0.991270254235618,0.995373280018109,"NO",NA
"LOC105376717",0,NA,NA,NA,NA,NA,"NO",NA
"LZIC",1233.1811944996,-0.293687798257505,0.197440805465356,-1.48747265067776,0.136890021323648,0.354912625653029,"NO",NA
"NMNAT1",170.547171297214,0.0154042307653444,0.314401153151935,0.0489954652230564,0.960922909828987,0.982610584082411,"NO",NA
"TMEM274P",6.96568599117095,4.00425738588305,1.41647761184585,2.82691187802467,0.00469992595148821,0.0556700128926277,"UP",NA
"MIR5697",0.62181270365307,3.01459041098816,3.91829556206002,0.769362689271776,0.441678031472585,NA,"NO",NA
"RBP7",22.9030344568455,0.745523610971799,0.678613124879094,1.09859886825005,0.271943071587636,0.516956325050397,"NO",NA
"UBE4B",1544.02345059358,-0.214321417856636,0.265698106772046,-0.806635095975718,0.419876747541421,0.652366264015512,"NO",NA
"RPL21P21",0.108789878730637,1.38822421871832,4.0699551612266,0.341090789388435,0.733035234915089,NA,"NO",NA
"KIF1B",2304.270499973,-0.0944361963653854,0.308476028966644,-0.306137876196523,0.75949967041227,0.88393825125713,"NO",NA
"RNU6-37P",6.54282143326056,3.42886217513973,1.42674061229902,2.40328350197765,0.0162485850894647,0.110819976241847,"UP",NA
"LOC105376725",16.6067267020876,1.61217118146065,0.978061825245773,1.64833258987032,0.0992844406142235,0.298494829388338,"NO",NA
"PGD",5516.87084367268,-0.210159669436398,0.183604022041677,-1.14463543390511,0.252360207648265,0.496151352029032,"NO",NA
"CENPS",76.1750716853442,1.35258438259564,0.580086209042945,2.33169546441589,0.0197167175964581,0.122446822014296,"UP",NA
"CENPS-CORT",1.04128297422714,-1.78370230229361,3.35487673009469,-0.531674468481368,0.594951477995088,NA,"NO",NA
"CORT",1.75266073850412,2.4791657909,2.43332036291522,1.01884068726974,0.30827860601273,NA,"NO",NA
"DFFA",4676.2330586191,0.700704864554307,0.314725326319417,2.22640126471156,0.0259873158520666,0.142665972015141,"NO",NA
"PEX14",614.249791797904,-0.0365637122382917,0.226151840718726,-0.161677712293164,0.871559656617514,0.943697221416647,"NO",NA
"RN7SL614P",0.992193102972346,1.46020629155455,2.92853723980127,0.498612847297662,0.618052152676489,NA,"NO",NA
"CASZ1",392.08320855086,0.169861874828462,0.248969944361276,0.682258556406223,0.495075473855909,0.712798340307349,"NO",NA
"LOC105376733",0,NA,NA,NA,NA,NA,"NO",NA
"LOC105376735",0,NA,NA,NA,NA,NA,"NO",NA
"C1orf127",0,NA,NA,NA,NA,NA,"NO",NA
"CFL1P6",0,NA,NA,NA,NA,NA,"NO",NA
"TARDBP",6329.92958731957,-0.365684514063074,0.175670150966378,-2.08165423694014,0.0373740635043617,0.174148778765157,"NO",NA
"MASP2",14.2749558694626,0.778021849291305,0.922673018170299,0.843225968430459,0.399102077574631,0.635756904390142,"NO",NA
"SRM",3620.78038752994,-0.0435027353284645,0.207092193045268,-0.210064583742929,0.833617266814769,0.923377350508903,"NO",NA
"EXOSC10",1811.11176345213,-0.511427229688292,0.267596660014437,-1.91118689471199,0.0559805674237991,0.218729373022856,"NO",NA
"EXOSC10-AS1",6.86798767800832,0.382973380812748,1.00970311783801,0.379293055599132,0.704470255914867,0.851540362952282,"NO",NA
"MTOR",1953.83782906566,-0.274486737100169,0.268302989101042,-1.02304762991961,0.306285326330773,0.552258752387737,"NO",NA
"MTOR-AS1",1.02604564984487,3.7305271304104,3.80850977578404,0.979524105236782,0.327321084121634,NA,"NO",NA
